coordinate_role,guide_name,id,jurisdiction,latitude,longitude,map_eligible,notes,official_owner,official_url,planner_eligible,review_status,role,scope,score_impact,source_kind,spot_name,spot_type
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:001:nsw:durras_lake,NSW,-35.646591,150.295607,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Visit NSW,https://www.visitnsw.com/destinations/south-coast/batemans-bay-and-eurobodalla/fishing,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,tidal_estuary,none,state_tourism_public_fishing_reference,Durras Lake,lake_estuary
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:002:nsw:tuross_head_jetties,NSW,-36.059449,150.138117,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Visit NSW,https://www.visitnsw.com/destinations/south-coast/batemans-bay-and-eurobodalla/fishing,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Tuross Head jetties,jetty
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:003:nsw:mossy_point_tomaga_river,NSW,-35.839,150.179,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Visit NSW,https://www.visitnsw.com/destinations/south-coast/batemans-bay-and-eurobodalla/fishing,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,tidal_estuary,none,state_tourism_public_fishing_reference,Mossy Point - Tomaga River,river_jetty
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:004:nsw:clyde_river_jetties,NSW,-35.682591,150.147971,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Visit NSW,https://www.visitnsw.com/destinations/south-coast/batemans-bay-and-eurobodalla/fishing,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,tidal_estuary,none,state_tourism_public_fishing_reference,Clyde River jetties,river_jetty
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:005:nsw:potato_point,NSW,-36.096494,150.135012,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Visit NSW,https://www.visitnsw.com/destinations/south-coast/batemans-bay-and-eurobodalla/fishing,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Potato Point,surf_beach
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:006:nsw:north_head_moruya,NSW,-35.907283,150.098116,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Visit NSW,https://www.visitnsw.com/destinations/south-coast/batemans-bay-and-eurobodalla/fishing,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,North Head Moruya,headland_beach
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:007:nsw:coffs_harbour_jetty,NSW,-30.304621,153.142314,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Visit NSW,https://www.visitnsw.com/articles/experts-guide-to-fishing-nsw,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Coffs Harbour Jetty,jetty
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:008:nsw:the_entrance_channel,NSW,-33.343,151.501,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Visit NSW,https://www.visitnsw.com/destinations/central-coast,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,tidal_estuary,none,state_tourism_public_fishing_reference,The Entrance Channel,tidal_channel
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:009:nsw:long_jetty,NSW,-33.3547,151.4884,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Visit NSW,https://www.visitnsw.com/destinations/central-coast,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,tidal_estuary,none,state_tourism_public_fishing_reference,Long Jetty,jetty
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:010:nsw:bateau_bay_beach,NSW,-33.384006,151.483102,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Visit NSW,https://www.visitnsw.com/destinations/central-coast,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Bateau Bay Beach,beach
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:011:nsw:jervis_bay,NSW,-35.05666,150.726202,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Visit NSW,https://www.visitnsw.com/articles/experts-guide-to-fishing-nsw,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Jervis Bay,bay
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:012:nsw:bermagui_harbour,NSW,-36.424889,150.072448,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Visit NSW,https://www.visitnsw.com/articles/experts-guide-to-fishing-nsw,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Bermagui Harbour,harbour
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:013:qld:urangan_pier,QLD,-25.279588,152.90592,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Queensland / TEQ,https://teq.queensland.com/content/dam/teq/corporate/corporate-searchable-assets/trade/sales-tools/2020_Queensland_Trade_Brochure.pdf,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Urangan Pier,pier
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:014:qld:shorncliffe_pier,QLD,-27.3277,153.0834,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Queensland / TEQ,https://teq.queensland.com/content/dam/teq/corporate/corporate-searchable-assets/trade/sales-tools/2020_Queensland_Trade_Brochure.pdf,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Shorncliffe Pier,pier
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:015:qld:woody_point_jetty,QLD,-27.264133,153.103056,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Queensland / TEQ,https://teq.queensland.com/content/dam/teq/corporate/corporate-searchable-assets/trade/sales-tools/2020_Queensland_Trade_Brochure.pdf,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Woody Point Jetty,jetty
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:016:qld:redcliffe_jetty,QLD,-27.226252,153.116521,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Queensland / TEQ,https://teq.queensland.com/content/dam/teq/corporate/corporate-searchable-assets/trade/sales-tools/2020_Queensland_Trade_Brochure.pdf,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Redcliffe Jetty,jetty
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:017:qld:tallebudgera_creek,QLD,-28.123204,153.444629,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Queensland / TEQ,https://www.queensland.com/content/dam/teq/consumer/global/documents/1714%20TEQ%20Drive%20Map%202024%20-%20online%20version.pdf,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,tidal_estuary,none,state_tourism_public_fishing_reference,Tallebudgera Creek,tidal_creek
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:018:qld:currumbin_creek,QLD,-28.136624,153.471919,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Queensland / TEQ,https://www.queensland.com/content/dam/teq/consumer/global/documents/1714%20TEQ%20Drive%20Map%202024%20-%20online%20version.pdf,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,tidal_estuary,none,state_tourism_public_fishing_reference,Currumbin Creek,tidal_creek
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:019:qld:noosa_river_mouth,QLD,-26.386,153.095,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Queensland / TEQ,https://www.queensland.com/content/dam/teq/consumer/global/documents/1714%20TEQ%20Drive%20Map%202024%20-%20online%20version.pdf,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,tidal_estuary,none,state_tourism_public_fishing_reference,Noosa River Mouth,river_mouth
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:020:qld:pumicestone_passage,QLD,-26.881799,153.116145,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Queensland / TEQ,https://www.queensland.com/content/dam/teq/consumer/global/documents/1714%20TEQ%20Drive%20Map%202024%20-%20online%20version.pdf,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,tidal_estuary,none,state_tourism_public_fishing_reference,Pumicestone Passage,passage
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:021:qld:tin_can_bay,QLD,-25.882854,152.946179,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Queensland / TEQ,https://www.queensland.com/content/dam/teq/consumer/global/documents/1714%20TEQ%20Drive%20Map%202024%20-%20online%20version.pdf,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Tin Can Bay,bay
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:022:qld:round_hill_creek,QLD,-24.190217,151.866046,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Queensland / TEQ,https://www.queensland.com/content/dam/teq/consumer/global/documents/1714%20TEQ%20Drive%20Map%202024%20-%20online%20version.pdf,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,tidal_estuary,none,state_tourism_public_fishing_reference,Round Hill Creek,tidal_creek
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:023:qld:agnes_water_beach,QLD,-24.198786,151.901008,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Queensland / TEQ,https://www.queensland.com/content/dam/teq/consumer/global/documents/1714%20TEQ%20Drive%20Map%202024%20-%20online%20version.pdf,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Agnes Water Beach,beach
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:024:qld:boyne_island,QLD,-23.924915,151.32469,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Queensland / TEQ,https://www.queensland.com/content/dam/teq/consumer/global/documents/1714%20TEQ%20Drive%20Map%202024%20-%20online%20version.pdf,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Boyne Island,estuary_coast
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:025:qld:tannum_sands,QLD,-23.991104,151.380872,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Queensland / TEQ,https://www.queensland.com/content/dam/teq/consumer/global/documents/1714%20TEQ%20Drive%20Map%202024%20-%20online%20version.pdf,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Tannum Sands,beach_estuary
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:026:qld:lucinda_jetty,QLD,-18.52,146.333,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Queensland / TEQ,https://www.queensland.com/content/dam/teq/consumer/global/documents/1714%20TEQ%20Drive%20Map%202024%20-%20online%20version.pdf,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Lucinda Jetty,jetty
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:027:qld:cardwell_jetty,QLD,-18.262549,146.026513,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Queensland / TEQ,https://www.queensland.com/content/dam/teq/consumer/global/documents/1714%20TEQ%20Drive%20Map%202024%20-%20online%20version.pdf,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Cardwell Jetty,jetty
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:028:qld:palm_cove_jetty,QLD,-16.739873,145.673195,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Queensland / TEQ,https://www.queensland.com/content/dam/teq/consumer/global/documents/1714%20TEQ%20Drive%20Map%202024%20-%20online%20version.pdf,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Palm Cove Jetty,jetty
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:029:qld:port_douglas_sugar_wharf,QLD,-16.4808,145.462,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Queensland / TEQ,https://www.queensland.com/content/dam/teq/consumer/global/documents/1714%20TEQ%20Drive%20Map%202024%20-%20online%20version.pdf,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Port Douglas Sugar Wharf,wharf
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:030:qld:bowen_jetty,QLD,-20.014,148.247,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Queensland / TEQ,https://www.queensland.com/content/dam/teq/consumer/global/documents/1714%20TEQ%20Drive%20Map%202024%20-%20online%20version.pdf,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Bowen Jetty,jetty
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:031:vic:rosebud_pier,VIC,-38.351811,144.907995,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Visit Victoria,https://www.visitvictoria.com/see-and-do/outdoor-and-adventure/fishing,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Rosebud Pier,pier
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:032:vic:portsea_pier,VIC,-38.318047,144.713354,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Visit Victoria,https://www.visitvictoria.com/regions/Mornington-Peninsula/See-and-do/Nature-and-wildlife/Beaches-and-coastlines/Portsea-Pier,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Portsea Pier,pier
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:033:vic:apollo_bay_harbour,VIC,-38.758445,143.676959,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Visit Victoria,https://www.visitvictoria.com/see-and-do/outdoor-and-adventure/fishing,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Apollo Bay Harbour,harbour
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:034:vic:lakes_entrance,VIC,-37.877796,148.002392,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Visit Victoria,https://www.visitvictoria.com/see-and-do/outdoor-and-adventure/fishing,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,tidal_estuary,none,state_tourism_public_fishing_reference,Lakes Entrance,estuary_entrance
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:035:vic:newhaven_jetty,VIC,-38.512879,145.362819,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Visit Victoria,https://www.visitvictoria.com/see-and-do/outdoor-and-adventure/fishing,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Newhaven Jetty,jetty
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:036:vic:pearl_point_cape_conran,VIC,-37.78836,148.769409,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Visit Victoria,https://www.visitvictoria.com/see-and-do/outdoor-and-adventure/fishing,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Pearl Point Cape Conran,surf_beach
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:037:vic:loch_sport_beach,VIC,-38.061,147.57,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Visit Victoria,https://www.visitvictoria.com/see-and-do/outdoor-and-adventure/fishing,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Loch Sport Beach,beach
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:038:vic:inverloch,VIC,-38.633158,145.72795,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Visit Victoria,https://www.visitvictoria.com/see-and-do/outdoor-and-adventure/fishing,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Inverloch,estuary_coast
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:039:vic:corinella,VIC,-38.414581,145.431202,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Visit Victoria,https://www.visitvictoria.com/see-and-do/outdoor-and-adventure/fishing,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Corinella,estuary_coast
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:040:vic:port_welshpool_long_jetty,VIC,-38.701372,146.452619,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Visit Victoria,https://www.visitvictoria.com/see-and-do/outdoor-and-adventure/fishing,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Port Welshpool Long Jetty,jetty
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:041:vic:mallacoota_inlet,VIC,-37.468458,149.68357,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Visit Victoria,https://www.visitvictoria.com/see-and-do/outdoor-and-adventure/fishing,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,tidal_estuary,none,state_tourism_public_fishing_reference,Mallacoota Inlet,inlet
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:042:vic:st_kilda_pier,VIC,-37.863774,144.965679,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Visit Victoria,https://www.visitvictoria.com/see-and-do/outdoor-and-adventure/fishing,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,St Kilda Pier,pier
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:043:wa:derby_jetty,WA,-17.291568,123.606927,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Tourism Western Australia,https://www.westernaustralia.com/en/attraction/derby-jetty/56b266deaeeeaaf773cf9966,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Derby Jetty,jetty
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:044:wa:rockingham_jetty,WA,-32.275469,115.726684,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Tourism Western Australia,https://www.westernaustralia.com/en/attraction/rockingham_jetty/5a0282b35981ef004149527d,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Rockingham Jetty,jetty
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:045:wa:peppermint_grove_beach,WA,-33.527989,115.50725,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Tourism Western Australia,https://www.westernaustralia.com/en/Attraction/Peppermint_Grove_Beach/56b268c67b935fbe730e7eb8,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Peppermint Grove Beach,beach
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:046:wa:port_gregory_jetty,WA,-28.191,114.253,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Tourism Western Australia,https://www.westernaustralia.com/sg/places/port-gregory/56b267a32cbcbe7073ae1802,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Port Gregory Jetty,jetty
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:047:wa:busselton_jetty,WA,-33.637326,115.340753,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Tourism Western Australia,https://www.westernaustralia.com,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Busselton Jetty,jetty
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:048:wa:broome_town_beach_jetty,WA,-17.965,122.236,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Tourism Western Australia,https://www.westernaustralia.com,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Broome Town Beach Jetty,jetty
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:049:wa:carnarvon_one_mile_jetty,WA,-24.89,113.653,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Tourism Western Australia,https://www.westernaustralia.com,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Carnarvon One Mile Jetty,jetty
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:050:wa:jurien_bay_jetty,WA,-30.3023,115.036102,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Tourism Western Australia,https://www.westernaustralia.com,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Jurien Bay Jetty,jetty
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:051:wa:ocean_beach_denmark,WA,-34.981021,117.338936,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Tourism Western Australia,https://www.westernaustralia.com,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Ocean Beach Denmark,beach
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:052:wa:emu_point_albany,WA,-34.9967,117.945513,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Tourism Western Australia,https://www.westernaustralia.com,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Emu Point Albany,beach_point
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:053:wa:taylor_street_jetty_esperance,WA,-33.86,121.893,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Tourism Western Australia,https://www.westernaustralia.com,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Taylor Street Jetty Esperance,jetty
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:054:wa:kalbarri_river_mouth,WA,-27.711,114.164,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Tourism Western Australia,https://www.westernaustralia.com,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,tidal_estuary,none,state_tourism_public_fishing_reference,Kalbarri River Mouth,river_mouth
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:055:wa:geraldton_fishermans_wharf,WA,-28.777,114.602,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Tourism Western Australia,https://www.westernaustralia.com,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Geraldton Fishermans Wharf,wharf
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:056:wa:hamelin_bay,WA,-34.220276,115.031347,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Tourism Western Australia,https://www.westernaustralia.com,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Hamelin Bay,bay
supplemental_spot_candidate,National relaxed-scope public fishing references,au_relaxed_supplemental:057:wa:augusta_boat_harbour,WA,-34.353593,115.167237,True,"Relaxed-scope public fishing reference. Use as a map candidate only until current access, closures, and local rules are checked.",Tourism Western Australia,https://www.westernaustralia.com,True,needs_access_closure_and_local_rules_check,supplemental_public_fishing_access_candidate,coastal_estuary,none,state_tourism_public_fishing_reference,Augusta Boat Harbour,harbour
