coordinate_role,geocode_label,geocode_status,guide_name,id,jurisdiction,latitude,longitude,map_eligible,notes,official_owner,official_url,planner_eligible,review_status,role,scope,score_impact,source_kind,spot_name,spot_type
spot_candidate,"Weymouth, Tasmania, 7252, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - Tamar River,tas_hot_fishing_spots:087:tamar_river:weymouth,TAS,-41.015664,147.151922,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-the-tamar-river,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Weymouth,beach
spot_candidate,"Bellingham, Tasmania, 7254, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - Tamar River,tas_hot_fishing_spots:088:tamar_river:bellingham,TAS,-41.01702,147.165409,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-the-tamar-river,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Bellingham,beach
spot_candidate,"Bakers Beach, Tasmania, 7307, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - Devonport and Port Sorell Region,tas_hot_fishing_spots:089:devonport_and_port_sorell_region:bakers_beach,TAS,-41.147537,146.600398,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-devonport-and-port-sorell,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Bakers Beach,beach
spot_candidate,"Squeaking Point Jetty, Charles Street, Squeaking Point, Tasmania, 7307, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - Devonport and Port Sorell Region,tas_hot_fishing_spots:090:devonport_and_port_sorell_region:squeaking_point_jetty,TAS,-41.189349,146.572047,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-devonport-and-port-sorell,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Squeaking Point Jetty,jetty
spot_candidate,"Port Sorell Jetty, Darling Street, Port Sorell, Tasmania, 7307, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - Devonport and Port Sorell Region,tas_hot_fishing_spots:091:devonport_and_port_sorell_region:port_sorell_jetty,TAS,-41.163513,146.557696,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-devonport-and-port-sorell,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Port Sorell Jetty,jetty
spot_candidate,Moorlands Beach,manual_spot_coordinate,Fishing Tasmania Hot Fishing Spots - Devonport and Port Sorell Region,tas_hot_fishing_spots:092:devonport_and_port_sorell_region:moorlands_beach,TAS,-41.156,146.57,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-devonport-and-port-sorell,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Moorlands Beach,beach
spot_candidate,Reg Hope Park,manual_spot_coordinate,Fishing Tasmania Hot Fishing Spots - Devonport and Port Sorell Region,tas_hot_fishing_spots:093:devonport_and_port_sorell_region:reg_hope_park,TAS,-41.2345,146.415,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-devonport-and-port-sorell,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Reg Hope Park,park_reserve
spot_candidate,"Horsehead Creek, Stony Rise, Devonport, Tasmania, 7310, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - Devonport and Port Sorell Region,tas_hot_fishing_spots:094:devonport_and_port_sorell_region:horsehead_creek,TAS,-41.202005,146.343852,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-devonport-and-port-sorell,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Horsehead Creek,creek_mouth
spot_candidate,Mussel Rock Lighthouse,manual_spot_coordinate,Fishing Tasmania Hot Fishing Spots - Devonport and Port Sorell Region,tas_hot_fishing_spots:095:devonport_and_port_sorell_region:mussel_rock_lighthouse,TAS,-41.1528,146.423,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-devonport-and-port-sorell,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Mussel Rock Lighthouse,shoreline
spot_candidate,"Mersey Bluff, Devonport, Tasmania, 7310, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - Devonport and Port Sorell Region,tas_hot_fishing_spots:096:devonport_and_port_sorell_region:mersey_bluff,TAS,-41.158329,146.355212,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-devonport-and-port-sorell,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Mersey Bluff,shoreline
spot_candidate,"Don Heads, Don, Devonport, Tasmania, 7310, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - Devonport and Port Sorell Region,tas_hot_fishing_spots:097:devonport_and_port_sorell_region:don_heads,TAS,-41.159877,146.3328,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-devonport-and-port-sorell,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Don Heads,shoreline
spot_candidate,"Turners Beach, Tasmania, 7315, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - Devonport and Port Sorell Region,tas_hot_fishing_spots:098:devonport_and_port_sorell_region:turners_beach,TAS,-41.160506,146.242928,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-devonport-and-port-sorell,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Turners Beach,beach
spot_candidate,"River Leven, Tasmania, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - Devonport and Port Sorell Region,tas_hot_fishing_spots:099:devonport_and_port_sorell_region:leven_river,TAS,-41.339339,145.994435,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-devonport-and-port-sorell,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Leven River,river_mouth
spot_candidate,"South Burnie Boat Ramp, North West Coastal Pathway, South Burnie, Burnie, City of Burnie, Tasmania, 7320, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - North West Coast,tas_hot_fishing_spots:100:north_west_coast:burnie_boat_ramp,TAS,-41.060824,145.918706,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-the-north-west-coast,False,needs_access_and_closure_check,public_access_only,coastal_estuary,none,official_hot_fishing_spots_page,Burnie Boat Ramp,boat_ramp_named_in_guide
spot_candidate,"Cooee Point, Cooee, Burnie, Tasmania, 7320, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - North West Coast,tas_hot_fishing_spots:101:north_west_coast:cooee_point,TAS,-41.036901,145.876534,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-the-north-west-coast,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Cooee Point,shoreline
spot_candidate,"Doctors Rocks, Tasmania, 7325, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - North West Coast,tas_hot_fishing_spots:102:north_west_coast:doctors_rocks,TAS,-41.011932,145.78046,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-the-north-west-coast,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Doctors Rocks,shoreline
spot_candidate,"Wynyard Wharf Seafoods, Goldie Street, East Wynyard, Wynyard, Tasmania, 7325, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - North West Coast,tas_hot_fishing_spots:103:north_west_coast:wynyard_wharf,TAS,-40.987871,145.732969,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-the-north-west-coast,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Wynyard Wharf,wharf
spot_candidate,"Boat Harbour, Tasmania, 7321, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - North West Coast,tas_hot_fishing_spots:104:north_west_coast:boat_harbour,TAS,-40.94623,145.63837,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-the-north-west-coast,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Boat Harbour,beach_bay
spot_candidate,"Sisters Beach, Tasmania, 7321, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - North West Coast,tas_hot_fishing_spots:105:north_west_coast:sisters_beach,TAS,-40.917781,145.561487,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-the-north-west-coast,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Sisters Beach,beach
spot_candidate,"Rocky Cape, Tasmania, 7321, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - North West Coast,tas_hot_fishing_spots:106:north_west_coast:rocky_cape,TAS,-40.88727,145.467352,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-the-north-west-coast,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Rocky Cape,shoreline
spot_candidate,"BIG4 Stanley Holiday Park, 23a, Wharf Road, Stanley, Tasmania, 7331, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - North West Coast,tas_hot_fishing_spots:107:north_west_coast:stanley_wharf,TAS,-40.763378,145.294056,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-the-north-west-coast,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Stanley Wharf,wharf
spot_candidate,East Inlet,manual_spot_coordinate,Fishing Tasmania Hot Fishing Spots - North West Coast,tas_hot_fishing_spots:108:north_west_coast:east_inlet,TAS,-40.76,145.26,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-the-north-west-coast,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,East Inlet,inlet
spot_candidate,West Inlet,manual_spot_coordinate,Fishing Tasmania Hot Fishing Spots - North West Coast,tas_hot_fishing_spots:109:north_west_coast:west_inlet,TAS,-40.77,145.225,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-the-north-west-coast,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,West Inlet,inlet
spot_candidate,"Godfreys Beach, Stanley, Tasmania, 7331, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - North West Coast,tas_hot_fishing_spots:110:north_west_coast:godfreys_beach,TAS,-40.754588,145.295137,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-the-north-west-coast,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Godfreys Beach,beach
spot_candidate,"Duck Bay, Tasmania, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - North West Coast,tas_hot_fishing_spots:111:north_west_coast:duck_bay,TAS,-40.806383,145.11024,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-the-north-west-coast,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Duck Bay,bay
spot_candidate,"Montagu, Tasmania, 7330, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - North West Coast,tas_hot_fishing_spots:112:north_west_coast:montagu,TAS,-40.7774,144.95499,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-the-north-west-coast,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Montagu,foreshore
spot_candidate,"Arthur River, Tasmania, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - North West Coast,tas_hot_fishing_spots:113:north_west_coast:arthur_river,TAS,-41.073666,145.238841,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-the-north-west-coast,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Arthur River,river_mouth
spot_candidate,"Marrawah, Tasmania, 7330, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - North West Coast,tas_hot_fishing_spots:114:north_west_coast:marrawah,TAS,-40.919424,144.699151,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-the-north-west-coast,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Marrawah,beach
spot_candidate,Grassy Jetty,manual_spot_coordinate,Fishing Tasmania Hot Fishing Spots - King Island,tas_hot_fishing_spots:115:king_island:grassy_jetty,TAS,-40.0636,144.0571,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-king-island,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Grassy Jetty,jetty
spot_candidate,Bold Head,manual_spot_coordinate,Fishing Tasmania Hot Fishing Spots - King Island,tas_hot_fishing_spots:116:king_island:bold_head,TAS,-39.995,143.84,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-king-island,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Bold Head,shoreline
spot_candidate,Naracoopa Jetty,manual_spot_coordinate,Fishing Tasmania Hot Fishing Spots - King Island,tas_hot_fishing_spots:117:king_island:naracoopa_jetty,TAS,-39.922,144.118,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-king-island,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Naracoopa Jetty,jetty
spot_candidate,Sea Elephant,manual_spot_coordinate,Fishing Tasmania Hot Fishing Spots - King Island,tas_hot_fishing_spots:118:king_island:sea_elephant,TAS,-39.785,144.075,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-king-island,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Sea Elephant,shoreline
spot_candidate,"Lavinia Point, Egg Lagoon, King Island Council, Tasmania, 7256, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - King Island,tas_hot_fishing_spots:119:king_island:lavinia_point,TAS,-39.670254,144.10643,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-king-island,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Lavinia Point,shoreline
spot_candidate,Three Sisters,manual_spot_coordinate,Fishing Tasmania Hot Fishing Spots - King Island,tas_hot_fishing_spots:120:king_island:three_sisters,TAS,-39.78,143.92,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-king-island,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Three Sisters,shoreline
spot_candidate,Phoques Bay,manual_spot_coordinate,Fishing Tasmania Hot Fishing Spots - King Island,tas_hot_fishing_spots:121:king_island:phoques_bay,TAS,-39.666667,143.930556,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-king-island,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Phoques Bay,bay
spot_candidate,"Currie, King Island Council, Tasmania, 7256, Australia",nominatim_first_match,Fishing Tasmania Hot Fishing Spots - King Island,tas_hot_fishing_spots:122:king_island:currie,TAS,-39.931263,143.849395,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-king-island,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Currie,foreshore
spot_candidate,British Admiral Point,manual_spot_coordinate,Fishing Tasmania Hot Fishing Spots - King Island,tas_hot_fishing_spots:123:king_island:british_admiral_point,TAS,-40.105,143.865,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/fishing-around-king-island,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,British Admiral Point,shoreline
spot_candidate,Ocean Beach,manual_spot_coordinate,Fishing Tasmania Hot Fishing Spots - Macquarie Harbour,tas_hot_fishing_spots:124:macquarie_harbour:ocean_beach,TAS,-42.163,145.223,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/macquarie-harbour,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Ocean Beach,beach
spot_candidate,Macquarie Heads,manual_spot_coordinate,Fishing Tasmania Hot Fishing Spots - Macquarie Harbour,tas_hot_fishing_spots:125:macquarie_harbour:macquarie_heads,TAS,-42.212,145.205,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/macquarie-harbour,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Macquarie Heads,shoreline
spot_candidate,Swan Basin,manual_spot_coordinate,Fishing Tasmania Hot Fishing Spots - Macquarie Harbour,tas_hot_fishing_spots:126:macquarie_harbour:swan_basin,TAS,-42.25,145.4,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/macquarie-harbour,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Swan Basin,basin
spot_candidate,Strahan Public Jetty,manual_spot_coordinate,Fishing Tasmania Hot Fishing Spots - Macquarie Harbour,tas_hot_fishing_spots:127:macquarie_harbour:strahan_public_jetty,TAS,-42.1515,145.3278,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/macquarie-harbour,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Strahan Public Jetty,jetty
spot_candidate,Regatta Point,manual_spot_coordinate,Fishing Tasmania Hot Fishing Spots - Macquarie Harbour,tas_hot_fishing_spots:128:macquarie_harbour:regatta_point,TAS,-42.179,145.319,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/macquarie-harbour,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Regatta Point,shoreline
spot_candidate,Lettes Bay,manual_spot_coordinate,Fishing Tasmania Hot Fishing Spots - Macquarie Harbour,tas_hot_fishing_spots:129:macquarie_harbour:lettes_bay,TAS,-42.191,145.344,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/macquarie-harbour,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Lettes Bay,bay
spot_candidate,Kellys Basin,manual_spot_coordinate,Fishing Tasmania Hot Fishing Spots - Macquarie Harbour,tas_hot_fishing_spots:130:macquarie_harbour:kellys_basin,TAS,-42.271,145.627,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/macquarie-harbour,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Kellys Basin,basin
spot_candidate,Cape Sorell,manual_spot_coordinate,Fishing Tasmania Hot Fishing Spots - Macquarie Harbour,tas_hot_fishing_spots:131:macquarie_harbour:cape_sorell,TAS,-42.198,145.168,True,"Named by Fishing Tasmania Hot Fishing Spots. Verify current rules, health alerts, closures, and local access before user-facing planning.",Fishing Tasmania / NRE Tasmania,https://fishing.tas.gov.au/recreational-fishing/fishing-tips/hot-fishing-spots/macquarie-harbour,True,needs_access_and_closure_check,public_fishing_access_candidate,coastal_estuary,none,official_hot_fishing_spots_page,Cape Sorell,shoreline
